step,timestamp,appliance,state,reason
2649,1900-01-01 07:21:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2650,1900-01-01 07:21:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2651,1900-01-01 07:21:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2652,1900-01-01 07:22:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2653,1900-01-01 07:22:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2654,1900-01-01 07:22:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2655,1900-01-01 07:22:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2656,1900-01-01 07:22:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2657,1900-01-01 07:22:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2658,1900-01-01 07:23:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2659,1900-01-01 07:23:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2660,1900-01-01 07:23:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2661,1900-01-01 07:23:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2662,1900-01-01 07:23:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2663,1900-01-01 07:23:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2664,1900-01-01 07:24:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2665,1900-01-01 07:24:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2666,1900-01-01 07:24:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2667,1900-01-01 07:24:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2668,1900-01-01 07:24:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2669,1900-01-01 07:24:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2670,1900-01-01 07:25:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2671,1900-01-01 07:25:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2672,1900-01-01 07:25:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2673,1900-01-01 07:25:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2674,1900-01-01 07:25:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2675,1900-01-01 07:25:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2676,1900-01-01 07:26:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2700,1900-01-01 07:30:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2701,1900-01-01 07:30:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2702,1900-01-01 07:30:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2703,1900-01-01 07:30:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2704,1900-01-01 07:30:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2705,1900-01-01 07:30:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2706,1900-01-01 07:31:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2707,1900-01-01 07:31:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2708,1900-01-01 07:31:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2709,1900-01-01 07:31:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2710,1900-01-01 07:31:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2711,1900-01-01 07:31:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2712,1900-01-01 07:32:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2713,1900-01-01 07:32:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2714,1900-01-01 07:32:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2715,1900-01-01 07:32:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2716,1900-01-01 07:32:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2717,1900-01-01 07:32:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2718,1900-01-01 07:33:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2719,1900-01-01 07:33:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2760,1900-01-01 07:40:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2761,1900-01-01 07:40:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2762,1900-01-01 07:40:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2763,1900-01-01 07:40:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2764,1900-01-01 07:40:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2765,1900-01-01 07:40:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2766,1900-01-01 07:41:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2767,1900-01-01 07:41:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2768,1900-01-01 07:41:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2769,1900-01-01 07:41:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2770,1900-01-01 07:41:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2771,1900-01-01 07:41:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2772,1900-01-01 07:42:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2773,1900-01-01 07:42:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2774,1900-01-01 07:42:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2775,1900-01-01 07:42:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2776,1900-01-01 07:42:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2777,1900-01-01 07:42:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2778,1900-01-01 07:43:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2779,1900-01-01 07:43:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2790,1900-01-01 07:45:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2791,1900-01-01 07:45:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2792,1900-01-01 07:45:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2793,1900-01-01 07:45:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2794,1900-01-01 07:45:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2795,1900-01-01 07:45:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2820,1900-01-01 07:50:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2821,1900-01-01 07:50:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2822,1900-01-01 07:50:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2823,1900-01-01 07:50:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2824,1900-01-01 07:50:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2825,1900-01-01 07:50:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2826,1900-01-01 07:51:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2827,1900-01-01 07:51:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2828,1900-01-01 07:51:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2829,1900-01-01 07:51:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2830,1900-01-01 07:51:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2831,1900-01-01 07:51:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2832,1900-01-01 07:52:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2833,1900-01-01 07:52:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2834,1900-01-01 07:52:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2835,1900-01-01 07:52:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2836,1900-01-01 07:52:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2837,1900-01-01 07:52:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2838,1900-01-01 07:53:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2839,1900-01-01 07:53:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2840,1900-01-01 07:53:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2841,1900-01-01 07:53:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2842,1900-01-01 07:53:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2843,1900-01-01 07:53:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2844,1900-01-01 07:54:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2845,1900-01-01 07:54:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2846,1900-01-01 07:54:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2847,1900-01-01 07:54:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2848,1900-01-01 07:54:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2850,1900-01-01 07:55:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2851,1900-01-01 07:55:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2852,1900-01-01 07:55:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2853,1900-01-01 07:55:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2854,1900-01-01 07:55:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2855,1900-01-01 07:55:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2856,1900-01-01 07:56:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2857,1900-01-01 07:56:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2858,1900-01-01 07:56:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2859,1900-01-01 07:56:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2860,1900-01-01 07:56:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2861,1900-01-01 07:56:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2862,1900-01-01 07:57:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2863,1900-01-01 07:57:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2864,1900-01-01 07:57:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2865,1900-01-01 07:57:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2866,1900-01-01 07:57:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2867,1900-01-01 07:57:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2868,1900-01-01 07:58:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2869,1900-01-01 07:58:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2870,1900-01-01 07:58:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2871,1900-01-01 07:58:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2872,1900-01-01 07:58:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2873,1900-01-01 07:58:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2874,1900-01-01 07:59:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2875,1900-01-01 07:59:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2876,1900-01-01 07:59:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2877,1900-01-01 07:59:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2878,1900-01-01 07:59:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2879,1900-01-01 07:59:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2880,1900-01-01 08:00:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2881,1900-01-01 08:00:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2882,1900-01-01 08:00:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2883,1900-01-01 08:00:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2884,1900-01-01 08:00:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2885,1900-01-01 08:00:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2886,1900-01-01 08:01:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2887,1900-01-01 08:01:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2888,1900-01-01 08:01:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2889,1900-01-01 08:01:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2890,1900-01-01 08:01:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2891,1900-01-01 08:01:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2892,1900-01-01 08:02:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2893,1900-01-01 08:02:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2894,1900-01-01 08:02:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2895,1900-01-01 08:02:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2896,1900-01-01 08:02:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2897,1900-01-01 08:02:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2898,1900-01-01 08:03:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2899,1900-01-01 08:03:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2900,1900-01-01 08:03:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2901,1900-01-01 08:03:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2902,1900-01-01 08:03:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2903,1900-01-01 08:03:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2904,1900-01-01 08:04:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2905,1900-01-01 08:04:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2906,1900-01-01 08:04:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2907,1900-01-01 08:04:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2908,1900-01-01 08:04:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2909,1900-01-01 08:04:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2910,1900-01-01 08:05:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2911,1900-01-01 08:05:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2912,1900-01-01 08:05:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2913,1900-01-01 08:05:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2914,1900-01-01 08:05:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2915,1900-01-01 08:05:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2916,1900-01-01 08:06:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2917,1900-01-01 08:06:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2918,1900-01-01 08:06:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2919,1900-01-01 08:06:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2920,1900-01-01 08:06:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2921,1900-01-01 08:06:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2922,1900-01-01 08:07:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2970,1900-01-01 08:15:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2971,1900-01-01 08:15:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
2972,1900-01-01 08:15:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3060,1900-01-01 08:30:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3061,1900-01-01 08:30:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3062,1900-01-01 08:30:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3063,1900-01-01 08:30:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3064,1900-01-01 08:30:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3065,1900-01-01 08:30:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3066,1900-01-01 08:31:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3150,1900-01-01 08:45:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3151,1900-01-01 08:45:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3152,1900-01-01 08:45:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3153,1900-01-01 08:45:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3154,1900-01-01 08:45:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3155,1900-01-01 08:45:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3156,1900-01-01 08:46:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3210,1900-01-01 08:55:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3211,1900-01-01 08:55:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3212,1900-01-01 08:55:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3213,1900-01-01 08:55:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3241,1900-01-01 09:00:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3242,1900-01-01 09:00:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3243,1900-01-01 09:00:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3244,1900-01-01 09:00:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3300,1900-01-01 09:10:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that she is taking a shower in her woman's bathroom.
3301,1900-01-01 09:10:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that she is taking a shower in her woman's bathroom.
3302,1900-01-01 09:10:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that she is taking a shower in her woman's bathroom.
3303,1900-01-01 09:10:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that she is taking a shower in her woman's bathroom.
3304,1900-01-01 09:10:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that she is taking a shower in her woman's bathroom.
3305,1900-01-01 09:10:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that she is taking a shower in her woman's bathroom.
3306,1900-01-01 09:11:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3307,1900-01-01 09:11:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3308,1900-01-01 09:11:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3309,1900-01-01 09:11:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3310,1900-01-01 09:11:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3311,1900-01-01 09:11:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3312,1900-01-01 09:12:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3313,1900-01-01 09:12:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3314,1900-01-01 09:12:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3315,1900-01-01 09:12:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3316,1900-01-01 09:12:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3317,1900-01-01 09:12:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3318,1900-01-01 09:13:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3319,1900-01-01 09:13:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3320,1900-01-01 09:13:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3321,1900-01-01 09:13:30,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3322,1900-01-01 09:13:40,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3323,1900-01-01 09:13:50,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3324,1900-01-01 09:14:00,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3325,1900-01-01 09:14:10,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
3326,1900-01-01 09:14:20,lightings in Maria Lopez's house,True,The reason for the state of lightings in Maria Lopez's house is that the lights are on.
